,video_name,tag
2209,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_426.mp4,normal
2210,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1400.mp4,normal
2211,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_466.mp4,normal
2212,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_916.mp4,normal
2213,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_443.mp4,normal
2214,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_767.mp4,normal
2215,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1096.mp4,normal
2216,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1254.mp4,normal
2217,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_677.mp4,normal
2218,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_793.mp4,normal
2219,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_743.mp4,normal
2220,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_990.mp4,normal
2221,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_391.mp4,normal
2222,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_376.mp4,normal
2223,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1350.mp4,normal
2224,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_718.mp4,normal
2225,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1298.mp4,normal
2226,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_408.mp4,normal
2227,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1003.mp4,normal
2228,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_562.mp4,normal
2229,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_493.mp4,normal
2230,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_357.mp4,normal
2231,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_871.mp4,normal
2232,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_478.mp4,normal
2233,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_422.mp4,normal
2234,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_156.mp4,normal
2235,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1238.mp4,normal
2236,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_192.mp4,normal
2237,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1237.mp4,normal
2238,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1158.mp4,normal
2239,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_716.mp4,normal
2240,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_903.mp4,normal
2241,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_573.mp4,normal
2242,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1020.mp4,normal
2243,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_477.mp4,normal
2244,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_273.mp4,normal
2245,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_476.mp4,normal
2246,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1416.mp4,normal
2247,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_345.mp4,normal
2248,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1202.mp4,normal
2249,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_623.mp4,normal
2250,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_410.mp4,normal
2251,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_459.mp4,normal
2252,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_399.mp4,normal
2253,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1217.mp4,normal
2254,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_862.mp4,normal
2255,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1369.mp4,normal
2256,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_421.mp4,normal
2257,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1333.mp4,normal
2258,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_770.mp4,normal
2259,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_882.mp4,normal
2260,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_924.mp4,normal
2261,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_929.mp4,normal
2262,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_856.mp4,normal
2263,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1246.mp4,normal
2264,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_121.mp4,normal
2265,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1037.mp4,normal
2266,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_85.mp4,normal
2267,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_779.mp4,normal
2268,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_222.mp4,normal
2269,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1467.mp4,normal
2270,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_736.mp4,normal
2271,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_956.mp4,normal
2272,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_608.mp4,normal
2273,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_206.mp4,normal
2274,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1253.mp4,normal
2275,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1367.mp4,normal
2276,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_472.mp4,normal
2277,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_361.mp4,normal
2278,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_350.mp4,normal
2279,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_747.mp4,normal
2280,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_672.mp4,normal
2281,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1187.mp4,normal
2282,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1249.mp4,normal
2283,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_628.mp4,normal
2284,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_413.mp4,normal
2285,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_147.mp4,normal
2286,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_660.mp4,normal
2287,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_564.mp4,normal
2288,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_995.mp4,normal
2289,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1109.mp4,normal
2290,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1282.mp4,normal
2291,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_416.mp4,normal
2292,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_288.mp4,normal
2293,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_596.mp4,normal
2294,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_18.mp4,normal
2295,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_891.mp4,normal
2296,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_169.mp4,normal
2297,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_533.mp4,normal
2298,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_188.mp4,normal
2299,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_948.mp4,normal
2300,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_274.mp4,normal
2301,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_557.mp4,normal
2302,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1198.mp4,normal
2303,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_863.mp4,normal
2304,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_26.mp4,normal
2305,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_966.mp4,normal
2306,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_621.mp4,normal
2307,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_322.mp4,normal
2308,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_854.mp4,normal
2309,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_464.mp4,normal
2310,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_580.mp4,normal
2311,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1000.mp4,normal
2312,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1489.mp4,normal
2313,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_215.mp4,normal
2314,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1067.mp4,normal
2315,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_566.mp4,normal
2316,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1002.mp4,normal
2317,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_159.mp4,normal
2318,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_181.mp4,normal
2319,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_352.mp4,normal
2320,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_853.mp4,normal
2321,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_75.mp4,normal
2322,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_504.mp4,normal
2323,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_986.mp4,normal
2324,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_746.mp4,normal
2325,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_531.mp4,normal
2326,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_220.mp4,normal
2327,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_833.mp4,normal
2328,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_586.mp4,normal
2329,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1032.mp4,normal
2330,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1134.mp4,normal
2331,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1383.mp4,normal
2332,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_286.mp4,normal
2333,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_946.mp4,normal
2334,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1004.mp4,normal
2335,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_807.mp4,normal
2336,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1433.mp4,normal
2337,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1343.mp4,normal
2338,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_498.mp4,normal
2339,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_605.mp4,normal
2340,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1194.mp4,normal
2341,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_686.mp4,normal
2342,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_45.mp4,normal
2343,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_32.mp4,normal
2344,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_212.mp4,normal
2345,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_835.mp4,normal
2346,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_968.mp4,normal
2347,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_640.mp4,normal
2348,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_24.mp4,normal
2349,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1082.mp4,normal
2350,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1442.mp4,normal
2351,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1152.mp4,normal
2352,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_224.mp4,normal
2353,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_914.mp4,normal
2354,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1133.mp4,normal
2355,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_130.mp4,normal
2356,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_665.mp4,normal
2357,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1153.mp4,normal
2358,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1204.mp4,normal
2359,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_131.mp4,normal
2360,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_77.mp4,normal
2361,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_4.mp4,normal
2362,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1407.mp4,normal
2363,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_591.mp4,normal
2364,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_850.mp4,normal
2365,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_730.mp4,normal
2366,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1014.mp4,normal
2367,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_902.mp4,normal
2368,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_519.mp4,normal
2369,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_684.mp4,normal
2370,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1395.mp4,normal
2371,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_723.mp4,normal
2372,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_984.mp4,normal
2373,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_436.mp4,normal
2374,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_287.mp4,normal
2375,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1456.mp4,normal
2376,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1460.mp4,normal
2377,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_402.mp4,normal
